,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
63,601633.SH,20230317,26.96,27.15,26.38,26.49,26.79,-0.3,-1.1198,261295.27,698708.717
62,601633.SH,20230320,26.49,26.65,25.97,26.11,26.49,-0.38,-1.4345,206648.37,542935.468
61,601633.SH,20230321,26.36,27,26.04,26.93,26.11,0.82,3.1406,244337.3,651404.107
60,601633.SH,20230322,27.2,27.37,26.7,27.06,26.93,0.13,0.4827,264704.65,716283.886
59,601633.SH,20230323,26.98,27.17,26.62,27.14,27.06,0.08,0.2956,144856.96,390766.503
58,601633.SH,20230324,27.2,27.35,26.9,27.03,27.14,-0.11,-0.4053,125303.42,339288.202
57,601633.SH,20230327,27,27.15,26.76,27.08,27.03,0.05,0.185,112519.88,303605.941
56,601633.SH,20230328,27.08,28.53,26.98,28.36,27.08,1.28,4.7267,318794.41,886697.256
55,601633.SH,20230329,28.28,28.53,27.81,27.83,28.36,-0.53,-1.8688,194149.27,544940.78
54,601633.SH,20230330,27.83,28.4,27.4,28.24,27.83,0.41,1.4732,190914.92,533600.301
53,601633.SH,20230331,28.57,28.6,27.84,27.93,28.24,-0.31,-1.0977,188420.88,529674.22
52,601633.SH,20230403,27.93,28,27.19,27.32,27.93,-0.61,-2.184,266926.89,731094.045
51,601633.SH,20230404,27.19,27.24,26.57,26.96,27.32,-0.36,-1.3177,263249.79,706689.836
50,601633.SH,20230406,26.91,27.07,26.63,26.81,26.96,-0.15,-0.5564,124497.85,333253.231
49,601633.SH,20230407,26.72,27.34,26.68,27.27,26.81,0.46,1.7158,155080.57,419754.594
48,601633.SH,20230410,27.21,27.47,26.8,27.01,27.27,-0.26,-0.9534,153767.36,416552.745
47,601633.SH,20230411,26.86,27.1,26.44,26.82,27.01,-0.19,-0.7034,202962.52,542070.952
46,601633.SH,20230412,26.84,26.88,26.37,26.42,26.82,-0.4,-1.4914,121076.03,320959.686
45,601633.SH,20230413,26.33,26.42,25.81,25.86,26.42,-0.56,-2.1196,220764.9,574153.135
44,601633.SH,20230414,26.71,28.25,26.33,27.68,25.86,1.82,7.0379,604113.84,1667446.026
43,601633.SH,20230417,27.28,29.2,27.27,29.1,27.68,1.42,5.1301,471485.61,1347963.448
42,601633.SH,20230418,29.1,30.08,29.1,29.65,29.1,0.55,1.89,406242.18,1207934.33
41,601633.SH,20230419,29.6,29.6,28.62,29.06,29.65,-0.59,-1.9899,342037.93,993385.205
40,601633.SH,20230420,28.79,28.79,28,28.17,29.06,-0.89,-3.0626,216102.35,611557.179
39,601633.SH,20230421,27.98,28.32,27.36,27.37,28.17,-0.8,-2.8399,199933.42,555166.896
38,601633.SH,20230424,26.67,28.65,25.7,27.94,27.37,0.57,2.0826,348368.36,958083.68
37,601633.SH,20230425,27.95,27.95,26.35,26.6,27.94,-1.34,-4.796,218262.93,584831.144
36,601633.SH,20230426,26.56,27.56,26.4,26.92,26.6,0.32,1.203,151368.11,410292.332
35,601633.SH,20230427,26.79,27.66,26.62,27.24,26.92,0.32,1.1887,160504.17,437694.172
34,601633.SH,20230428,27.22,27.7,26.71,26.86,27.24,-0.38,-1.395,165638.23,446985.675
33,601633.SH,20230504,26.86,27.07,26.42,26.54,26.86,-0.32,-1.1914,133449.49,355921.836
32,601633.SH,20230505,26.54,26.74,25.95,26.06,26.54,-0.48,-1.8086,140349.11,367408.97
31,601633.SH,20230508,26.2,26.84,26.09,26.23,26.06,0.17,0.6523,131207.99,346244.657
30,601633.SH,20230509,26.33,26.95,26.01,26.52,26.23,0.29,1.1056,184062.33,488049.107
29,601633.SH,20230510,26.5,28.35,26.3,28.31,26.52,1.79,6.7496,389687.58,1070501.773
28,601633.SH,20230511,27.96,29.12,27.52,28.32,28.31,0.01,0.0353,304893.7,865055.646
27,601633.SH,20230512,28.23,28.62,27.73,27.77,28.32,-0.55,-1.9421,141040.7,395828.588
26,601633.SH,20230515,27.77,28.3,27.75,28.14,27.77,0.37,1.3324,121722.04,340894.127
25,601633.SH,20230516,28.48,28.48,27.07,27.21,28.14,-0.93,-3.3049,172769.66,473538.564
24,601633.SH,20230517,27.2,27.44,26.6,26.95,27.21,-0.26,-0.9555,127084.28,342285.606
23,601633.SH,20230518,26.98,27.25,26.52,26.79,26.95,-0.16,-0.5937,111864.03,300294.151
22,601633.SH,20230519,26.79,26.95,26.5,26.88,26.79,0.09,0.3359,84317.11,226022.085
21,601633.SH,20230522,26.88,27.43,26.6,27.2,26.88,0.32,1.1905,131561.59,356714.654
20,601633.SH,20230523,27.15,27.48,26.67,26.7,27.2,-0.5,-1.8382,112140.93,302700.578
19,601633.SH,20230524,26.51,26.88,26.31,26.43,26.7,-0.27,-1.0112,95304.85,252898.047
18,601633.SH,20230525,26.34,26.4,24.5,24.8,26.43,-1.63,-6.1672,350315.58,885743.157
17,601633.SH,20230526,24.57,24.57,23.16,23.74,24.8,-1.06,-4.2742,424902.46,1007111.393
16,601633.SH,20230529,23.72,23.72,22.65,22.7,23.74,-1.04,-4.3808,458439,1049763.097
15,601633.SH,20230530,22.57,23.45,22.42,23,22.7,0.3,1.3216,320616.42,736062.614
14,601633.SH,20230531,22.91,23,22.46,22.59,23,-0.41,-1.7826,185337.22,420331.156
13,601633.SH,20230601,22.7,23.18,22.55,22.82,22.59,0.23,1.0181,182442.25,417569.762
12,601633.SH,20230602,22.82,23.6,22.73,23.58,22.82,0.76,3.3304,263968.7,614856.683
11,601633.SH,20230605,23.69,23.79,23,23.4,23.58,-0.18,-0.7634,170859.9,399112.138
10,601633.SH,20230606,23.6,23.96,23.23,23.35,23.4,-0.05,-0.2137,175042.14,412569.648
9,601633.SH,20230607,23.38,23.46,22.78,23.09,23.35,-0.26,-1.1135,168476.53,387880.538
8,601633.SH,20230608,23.08,23.29,22.85,23.02,23.09,-0.07,-0.3032,110661.44,255095.973
7,601633.SH,20230609,23.31,23.57,23.04,23.23,23.02,0.21,0.9123,194663.07,452966.413
6,601633.SH,20230612,23.15,23.86,23.03,23.71,23.23,0.48,2.0663,236223.97,557287.314
5,601633.SH,20230613,23.7,24.19,23.65,24.06,23.71,0.35,1.4762,198896.56,476319.254
4,601633.SH,20230614,24.2,24.44,24,24.13,24.06,0.07,0.2909,178288.44,432335.838
3,601633.SH,20230615,24.11,25.25,24.05,24.82,24.13,0.69,2.8595,276911.13,686905.698
2,601633.SH,20230616,24.91,25.36,24.67,24.85,24.82,0.03,0.1209,213228.22,530396.147
1,601633.SH,20230619,24.85,25.63,24.79,25.36,24.85,0.51,2.0523,279532.68,706259.404
0,601633.SH,20230620,25.35,25.35,24.87,25.06,25.36,-0.3,-1.183,165952.72,415720.939
