,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
826,300357.SZ,20200102,44.44,44.44,42.91,43.81,44.15,-0.34,-0.7701,71902.45,312153.795
825,300357.SZ,20200103,43.86,44.4,43.54,44.07,43.81,0.26,0.5935,53243.73,234158.124
824,300357.SZ,20200106,43.6,43.89,43.01,43.05,44.07,-1.02,-2.3145,68335.84,295369.007
823,300357.SZ,20200107,43,44.85,42.91,44.85,43.05,1.8,4.1812,88768.13,391702.116
822,300357.SZ,20200108,44.6,44.75,43.41,43.62,44.85,-1.23,-2.7425,56509.6,248944.68
821,300357.SZ,20200109,44,45.88,44,45.78,43.62,2.16,4.9519,90335.21,409501.084
820,300357.SZ,20200110,45.9,46.88,45.4,46.3,45.78,0.52,1.1359,87385.22,404563.952
819,300357.SZ,20200113,46.5,48.46,46.06,48.2,46.3,1.9,4.1037,96656.86,460104.109
818,300357.SZ,20200114,48,48.03,47.13,47.3,48.2,-0.9,-1.8672,66970.88,317869.942
817,300357.SZ,20200115,47.3,47.94,46.63,47.87,47.3,0.57,1.2051,50779.62,240910.17
816,300357.SZ,20200116,47.88,50.49,47.55,49.67,47.87,1.8,3.7602,83362.18,411649.463
815,300357.SZ,20200117,49.86,51.4,49.75,50.6,49.67,0.93,1.8724,83999.94,426236.522
814,300357.SZ,20200120,51.4,51.98,48.87,50.65,50.6,0.05,0.0988,89357.33,449927.659
813,300357.SZ,20200121,50.93,51.79,49.81,50.17,50.65,-0.48,-0.9477,61712.62,312849.269
812,300357.SZ,20200122,50,50.17,49,49.77,50.17,-0.4,-0.7973,48141.46,239653.235
811,300357.SZ,20200123,49.77,51,47.72,48.38,49.77,-1.39,-2.7928,64066.08,316037.824
810,300357.SZ,20200203,43.56,43.56,43.54,43.54,48.38,-4.84,-10.0041,18438,80284.164
809,300357.SZ,20200204,39.5,44.89,39.5,44.52,43.54,0.98,2.2508,105128.65,456301.495
808,300357.SZ,20200205,44.39,46.09,43.31,45.48,44.52,0.96,2.1563,65463.75,295399.359
807,300357.SZ,20200206,45,46.93,44.57,46,45.48,0.52,1.1434,63435.59,292693.761
806,300357.SZ,20200207,46.04,47.3,45.65,46.29,46,0.29,0.6304,55265.17,256657.551
805,300357.SZ,20200210,45.84,46.81,45.1,46.3,46.29,0.01,0.0216,47260.27,217438.603
804,300357.SZ,20200211,46,48.48,45.48,47.89,46.3,1.59,3.4341,68391.84,320193.396
803,300357.SZ,20200212,47.47,48.3,47.2,47.77,47.89,-0.12,-0.2506,47094.02,224569.771
802,300357.SZ,20200213,47.79,48.09,46.2,46.43,47.77,-1.34,-2.8051,49505.33,231778.972
801,300357.SZ,20200214,46.71,47.96,46.36,46.74,46.43,0.31,0.6677,42472.26,200615.535
800,300357.SZ,20200217,46.77,47.99,46.55,47.61,46.74,0.87,1.8614,57428.96,272145.816
799,300357.SZ,20200218,47.62,48.79,47.3,48.7,47.61,1.09,2.2894,66098.99,318951.001
798,300357.SZ,20200219,48.4,48.67,47.1,47.57,48.7,-1.13,-2.3203,59129.08,281830.98
797,300357.SZ,20200220,47.4,49.38,47.2,49.33,47.57,1.76,3.6998,79021.76,383505.51
796,300357.SZ,20200221,49.3,49.43,48.42,48.7,49.33,-0.63,-1.2771,63743.13,311377.557
795,300357.SZ,20200224,48.39,48.4,46.18,46.92,48.7,-1.78,-3.655,94300.94,444010.647
794,300357.SZ,20200225,45.9,47.8,45.6,46.54,46.92,-0.38,-0.8099,72591.03,338338.154
793,300357.SZ,20200226,46.07,46.46,45.01,45.06,46.54,-1.48,-3.1801,57205.23,261058.329
792,300357.SZ,20200227,45.5,46.45,44.52,45.96,45.06,0.9,1.9973,46227.55,211254.862
791,300357.SZ,20200228,45,45.89,43,43.18,45.96,-2.78,-6.0487,76354.88,336294.423
790,300357.SZ,20200302,43.66,44.49,42.82,44.11,43.18,0.93,2.1538,51851.39,227338.139
789,300357.SZ,20200303,44.92,46.09,44.61,45,44.11,0.89,2.0177,49639.8,224824.696
788,300357.SZ,20200304,44.95,45.55,44,45.55,45,0.55,1.2222,41059.58,184861.522
787,300357.SZ,20200305,45.82,49.28,45.67,48.5,45.55,2.95,6.4764,99411.85,472470.317
786,300357.SZ,20200306,48.17,49.49,47.92,48.32,48.5,-0.18,-0.3711,82107.49,399875.8
785,300357.SZ,20200309,47.03,48.32,46.08,46.08,48.32,-2.24,-4.6358,65057.35,306595.012
784,300357.SZ,20200310,46.08,46.92,44.57,46.4,46.08,0.32,0.6944,58503.61,267843.796
783,300357.SZ,20200311,46.49,47.14,45.2,45.43,46.4,-0.97,-2.0905,42019.8,193784.059
782,300357.SZ,20200312,45,45,42.9,43.23,45.43,-2.2,-4.8426,55949.01,244029.064
781,300357.SZ,20200313,40.3,42.7,39.86,41.9,43.23,-1.33,-3.0766,60567.66,250171.892
780,300357.SZ,20200316,42,42.93,39.7,40.15,41.9,-1.75,-4.1766,53337.89,221319.748
779,300357.SZ,20200317,40.55,40.98,38.15,38.94,40.15,-1.21,-3.0137,59795.32,234561.807
778,300357.SZ,20200318,39.62,41.95,39.62,40.12,38.94,1.18,3.0303,66369.02,271101.24
777,300357.SZ,20200319,40.01,40.56,38.52,39.42,40.12,-0.7,-1.7448,55338.98,217881.474
776,300357.SZ,20200320,40.13,40.83,39.43,40.67,39.42,1.25,3.171,48887.5,195969.806
775,300357.SZ,20200323,39.85,40.8,38.46,38.58,40.67,-2.09,-5.1389,44437.6,175292.451
774,300357.SZ,20200324,39.41,39.88,38.16,39.68,38.58,1.1,2.8512,54723.6,214236.866
773,300357.SZ,20200325,40.84,41.45,40.37,41.16,39.68,1.48,3.7298,45479.64,186543.12
772,300357.SZ,20200326,41.03,42.57,40.79,42.22,41.16,1.06,2.5753,47420.22,199332.769
771,300357.SZ,20200327,43.26,43.38,41.8,42.3,42.22,0.08,0.1895,38395.39,162970.812
770,300357.SZ,20200330,41.2,42.58,40,42.3,42.3,0,0,49295.79,205034.606
769,300357.SZ,20200331,42.38,44.81,42.38,44.59,42.3,2.29,5.4137,64118.33,281428.898
768,300357.SZ,20200401,44.5,44.5,43.41,43.5,44.59,-1.09,-2.4445,43023.3,189064.524
767,300357.SZ,20200402,43.3,43.3,42.26,43,43.5,-0.5,-1.1494,42974.55,183340.54
766,300357.SZ,20200403,42.8,44.2,42.63,43.4,43,0.4,0.9302,31685.46,137661.1
765,300357.SZ,20200407,43.92,44.95,43.66,44.76,43.4,1.36,3.1336,40241.92,178930.825
764,300357.SZ,20200408,44.76,46.07,44.23,45.45,44.76,0.69,1.5416,41906,189609.806
763,300357.SZ,20200409,46,48.48,45.52,48.06,45.45,2.61,5.7426,76274.01,362625.73
762,300357.SZ,20200410,48.12,48.69,46.5,46.74,48.06,-1.32,-2.7466,63721.85,301992.745
761,300357.SZ,20200413,46.89,47.82,46.01,47.25,46.74,0.51,1.0911,42660.33,200979.927
760,300357.SZ,20200414,47.24,48.8,46.55,48.51,47.25,1.26,2.6667,60568.1,290357.553
759,300357.SZ,20200415,48.82,48.85,47.7,48.33,48.51,-0.18,-0.3711,35869.15,173544.54
758,300357.SZ,20200416,47.8,48.8,47.16,48.03,48.33,-0.3,-0.6207,30835.72,148014.202
757,300357.SZ,20200417,48.03,48.46,47.21,47.54,48.03,-0.49,-1.0202,30057.05,143710.418
756,300357.SZ,20200420,47.7,48.48,46.89,47.26,47.54,-0.28,-0.589,50259.79,238316.446
755,300357.SZ,20200421,47.3,48.17,47,47.33,47.26,0.07,0.1481,27687.13,131437.486
754,300357.SZ,20200422,47.1,49.8,46.4,49.3,47.33,1.97,4.1623,56237.61,273400.588
753,300357.SZ,20200423,49.52,50.7,48.62,49.71,49.3,0.41,0.8316,52645.47,261854.917
752,300357.SZ,20200424,49.22,50.45,48.71,49.01,49.71,-0.7,-1.4082,32199.94,159589.883
751,300357.SZ,20200427,49.2,52.16,48.5,50.73,49.01,1.72,3.5095,56746.39,288521.619
750,300357.SZ,20200428,50.56,52.78,49.56,52.06,50.73,1.33,2.6217,56314.21,290611.158
749,300357.SZ,20200429,51.9,53.65,51.3,52.4,52.06,0.34,0.6531,45307.03,238902.595
748,300357.SZ,20200430,52.05,52.45,49.93,52.11,52.4,-0.29,-0.5534,51466.2,265494.939
747,300357.SZ,20200506,51.2,51.8,50.56,51.75,52.11,-0.36,-0.6908,41035.01,209678.707
746,300357.SZ,20200507,51.75,53.63,51.03,53.36,51.75,1.61,3.1111,41979.82,222074.66
745,300357.SZ,20200508,53.31,54.4,52.8,53.9,53.36,0.54,1.012,38595,206988.301
744,300357.SZ,20200511,54.35,54.5,53.12,53.65,53.9,-0.25,-0.4638,34230.06,183673.838
743,300357.SZ,20200512,53.88,56.22,53.59,56.08,53.65,2.43,4.5294,49693.31,273974.974
742,300357.SZ,20200513,56.05,57.05,55.55,56.15,56.08,0.07,0.1248,47153.96,265331.144
741,300357.SZ,20200514,56.16,58.58,55.78,58.55,56.15,2.4,4.2743,53868.18,310854.53
740,300357.SZ,20200515,58,59.72,53.51,54.73,58.55,-3.82,-6.5243,79925.68,448403.285
739,300357.SZ,20200518,54.58,58.88,54.1,57.45,54.73,2.72,4.9699,63943.09,364963.106
738,300357.SZ,20200519,56.44,58.56,55.87,57.91,57.45,0.46,0.8007,48194.06,276844.471
737,300357.SZ,20200520,57.91,58.44,56.06,56.54,57.91,-1.37,-2.3657,31465.97,179733.215
736,300357.SZ,20200521,56.62,57.62,55.2,55.51,56.36,-0.85,-1.5082,47300.48,266053.464
735,300357.SZ,20200522,55.88,57.45,54.64,55.1,55.51,-0.41,-0.7386,43843.95,244525.091
734,300357.SZ,20200525,55.25,57.13,54,56.9,55.1,1.8,3.2668,31870.18,178468.564
733,300357.SZ,20200526,56.26,58.68,56.26,57.92,56.9,1.02,1.7926,30186.78,174885.586
732,300357.SZ,20200527,58.85,58.85,55.05,55.42,57.92,-2.5,-4.3163,52231.18,293622.551
731,300357.SZ,20200528,54.87,56.29,53.66,54.96,55.42,-0.46,-0.83,51166.84,280494.734
730,300357.SZ,20200529,54.5,57.9,54.42,57.57,54.96,2.61,4.7489,47945.17,271351.679
729,300357.SZ,20200601,57.53,58.28,57,57.86,57.57,0.29,0.5037,39129.68,225752.69
728,300357.SZ,20200602,58.7,58.7,55.7,56.05,57.86,-1.81,-3.1282,40107.28,225958.372
727,300357.SZ,20200603,56.4,57,55.6,56.08,56.05,0.03,0.0535,28613.78,161728.624
726,300357.SZ,20200604,56.6,59.59,56.01,59.15,56.08,3.07,5.4743,62170.57,362457.871
725,300357.SZ,20200605,59.65,61.3,59.15,60.55,59.15,1.4,2.3669,52440.55,315987.626
724,300357.SZ,20200608,60.53,62.1,58.21,58.91,60.55,-1.64,-2.7085,46329.63,276553.063
723,300357.SZ,20200609,59.8,62.91,59.68,61.7,58.91,2.79,4.736,59576.5,366451.888
722,300357.SZ,20200610,61.6,63.19,61,62.51,61.7,0.81,1.3128,56054.28,349287.755
721,300357.SZ,20200611,61.9,62.65,61.53,61.9,62.51,-0.61,-0.9758,32447.07,201438.521
720,300357.SZ,20200612,60.8,62.6,60.01,60.8,61.9,-1.1,-1.7771,42841.82,265656.754
719,300357.SZ,20200615,61.4,63.22,60.1,60.84,60.8,0.04,0.0658,37588.63,230455.632
718,300357.SZ,20200616,61.17,62.15,60.54,61.15,60.84,0.31,0.5095,41458.4,253469.395
717,300357.SZ,20200617,61.16,62.66,60.41,61.66,61.15,0.51,0.834,47383.53,292696.375
716,300357.SZ,20200618,61.2,61.57,57.4,59,61.66,-2.66,-4.314,73772.52,434476.794
715,300357.SZ,20200619,59.11,61.46,58.6,61.01,59,2.01,3.4068,49487.74,300365.832
714,300357.SZ,20200622,61.07,61.75,59.25,59.6,61.01,-1.41,-2.3111,53191.5,320407.118
713,300357.SZ,20200623,60.5,61.5,59.1,60.65,59.6,1.05,1.7617,56784.12,344426.576
712,300357.SZ,20200624,60.75,61.55,59.1,59.82,60.65,-0.83,-1.3685,42407.61,254741.226
711,300357.SZ,20200629,59.95,60.4,59.22,60,59.82,0.18,0.3009,37756.95,225640.696
710,300357.SZ,20200630,60.34,63.12,60,62.25,60,2.25,3.75,57665.75,358164.609
709,300357.SZ,20200701,62.2,62.49,59.7,60.72,62.25,-1.53,-2.4578,45647.86,278723.37
708,300357.SZ,20200702,60.72,61.75,59,59.69,60.72,-1.03,-1.6963,58869.07,354037.981
707,300357.SZ,20200703,59.6,61.28,58.18,60.56,59.69,0.87,1.4575,50226.73,300494.595
706,300357.SZ,20200706,60.99,61.15,59.25,59.51,60.56,-1.05,-1.7338,62826.15,374675.784
705,300357.SZ,20200707,59.4,60.53,58.19,60.08,59.51,0.57,0.9578,68519.26,409454.286
704,300357.SZ,20200708,59.51,61.28,59.51,60.25,60.08,0.17,0.283,44462.61,267970.559
703,300357.SZ,20200709,60.3,63.99,60.03,63.7,60.25,3.45,5.7261,81709.56,513323.227
702,300357.SZ,20200710,63.7,64.98,62,62.98,63.7,-0.72,-1.1303,67904.05,430470.547
701,300357.SZ,20200713,63.01,65.99,62.61,64.82,62.98,1.84,2.9216,79189.25,512607.497
700,300357.SZ,20200714,65.11,66.08,60.64,62.2,64.82,-2.62,-4.042,87770.21,549156.163
699,300357.SZ,20200715,62.19,65.13,62.19,63.94,62.2,1.74,2.7974,73443.57,469993.858
698,300357.SZ,20200716,63.61,64.88,60.4,60.62,63.94,-3.32,-5.1924,58304.61,366300.312
697,300357.SZ,20200717,61,61.25,58,59.39,60.62,-1.23,-2.029,60644.07,361166.671
696,300357.SZ,20200720,60.38,60.85,57,58.78,59.39,-0.61,-1.0271,65227.52,381541.488
695,300357.SZ,20200721,58.84,61.66,58.84,60.83,58.78,2.05,3.4876,61055.07,370282.58
694,300357.SZ,20200722,60.97,64.25,60.36,63.01,60.83,2.18,3.5838,70827.21,448250.839
693,300357.SZ,20200723,63,65.72,62.97,64.38,63.01,1.37,2.1743,62934.89,404312.734
692,300357.SZ,20200724,63.75,65.61,62.27,63,64.38,-1.38,-2.1435,84031.23,534384.311
691,300357.SZ,20200727,63.8,65.88,63,63.65,63,0.65,1.0317,51972.23,332506.012
690,300357.SZ,20200728,64.26,65.3,62.57,65,63.65,1.35,2.121,51333.06,329831.727
689,300357.SZ,20200729,64.8,66.49,64.7,65.59,65,0.59,0.9077,62482.99,409818.164
688,300357.SZ,20200730,65.18,66.8,64.14,64.67,65.59,-0.92,-1.4027,57471.99,376547.949
687,300357.SZ,20200731,64.16,68,64.16,67.45,64.67,2.78,4.2987,67858.71,451732.185
686,300357.SZ,20200803,67.02,67.4,65.55,66.69,67.45,-0.76,-1.1268,67329.74,446674.217
685,300357.SZ,20200804,65.9,67.27,64.71,66,66.69,-0.69,-1.0346,55412.83,364968.515
684,300357.SZ,20200805,65.8,66.28,64.57,65.18,66,-0.82,-1.2424,36215.02,236707.083
683,300357.SZ,20200806,65.74,65.91,62.85,63.44,65.18,-1.74,-2.6695,41818.78,267797.042
682,300357.SZ,20200807,63.51,65.22,62.85,63.46,63.44,0.02,0.0315,42042.53,269006.199
681,300357.SZ,20200810,62.73,65.18,62,64.98,63.46,1.52,2.3952,39655.78,252958.475
680,300357.SZ,20200811,64.75,65.59,63.5,63.62,64.98,-1.36,-2.093,34658.89,224605.22
679,300357.SZ,20200812,63.22,64,61,61.8,63.62,-1.82,-2.8607,37023.02,229804.096
678,300357.SZ,20200813,62.08,64.2,62.01,62.15,61.8,0.35,0.5663,25068.29,157637.29
677,300357.SZ,20200814,63,63.63,61.9,63.17,62.15,1.02,1.6412,23447.63,147103.037
676,300357.SZ,20200817,63.77,63.77,62.12,62.3,63.17,-0.87,-1.3772,28759.27,180052.745
675,300357.SZ,20200818,62.4,63.82,62.29,62.41,62.3,0.11,0.1766,30274.73,189749.874
674,300357.SZ,20200819,62.42,62.5,59,59.34,62.41,-3.07,-4.9191,58015.89,348733.222
673,300357.SZ,20200820,59.89,61.49,58.5,60,59.34,0.66,1.1122,41353.58,248840.065
672,300357.SZ,20200821,60.6,61.28,59.32,60.28,60,0.28,0.4667,37005.2,222659.877
671,300357.SZ,20200824,60.8,60.8,58,59.81,60.28,-0.47,-0.7797,46892.89,277922.645
670,300357.SZ,20200825,60.06,61.33,59.18,59.59,59.81,-0.22,-0.3678,30853.33,185070.573
669,300357.SZ,20200826,59.6,60.9,58.61,58.92,59.59,-0.67,-1.1243,41169.38,245632.408
668,300357.SZ,20200827,58.5,61.35,58.49,61.15,58.92,2.23,3.7848,34673.91,208860.774
667,300357.SZ,20200828,61.35,62.01,60.5,61.78,61.15,0.63,1.0303,29684.41,182137.421
666,300357.SZ,20200831,61.99,61.99,59.65,59.76,61.78,-2.02,-3.2697,40686.93,246414.155
665,300357.SZ,20200901,59.76,60.22,59.25,59.71,59.76,-0.05,-0.0837,27728.02,165475.822
664,300357.SZ,20200902,60,60.48,58.95,60.28,59.71,0.57,0.9546,27818.24,166497.585
663,300357.SZ,20200903,60.28,61.66,59.45,59.73,60.28,-0.55,-0.9124,33245.41,201633.035
662,300357.SZ,20200904,59.25,61.3,58.76,61.18,59.73,1.45,2.4276,41167.02,248300.679
661,300357.SZ,20200907,61,61.68,59.01,59.39,61.18,-1.79,-2.9258,42994.41,256708.691
660,300357.SZ,20200908,59.87,59.98,58.88,59.5,59.39,0.11,0.1852,21260.44,126522.953
659,300357.SZ,20200909,59.58,60.02,56.54,57.51,59.5,-1.99,-3.3445,30927.37,178689.464
658,300357.SZ,20200910,57.51,58.42,56.65,57.08,57.51,-0.43,-0.7477,22773.88,130628.062
657,300357.SZ,20200911,56.99,58.48,56.2,58.42,57.08,1.34,2.3476,22057.05,127651.862
656,300357.SZ,20200914,59,59.27,57.39,57.85,58.42,-0.57,-0.9757,18954.55,110540.782
655,300357.SZ,20200915,57.85,58.79,56.76,58.4,57.85,0.55,0.9507,17697.07,102209.446
654,300357.SZ,20200916,58.84,59.1,56.4,56.75,58.4,-1.65,-2.8253,21706.53,123714.497
653,300357.SZ,20200917,57.2,57.5,55.8,56.1,56.75,-0.65,-1.1454,21940.33,123679.261
652,300357.SZ,20200918,56.04,57.2,55.91,57,56.1,0.9,1.6043,26126.14,148297.007
651,300357.SZ,20200921,56.5,57.2,55.55,55.72,57,-1.28,-2.2456,24504.4,137696.965
650,300357.SZ,20200922,55.34,56.28,54.7,54.92,55.72,-0.8,-1.4358,18405.58,102102.256
649,300357.SZ,20200923,55.61,57.45,54.73,56.31,54.92,1.39,2.531,33918.31,190132.372
648,300357.SZ,20200924,55.53,56.33,55.41,55.7,56.31,-0.61,-1.0833,19672.06,110010.574
647,300357.SZ,20200925,55.84,56.99,55.84,56.51,55.7,0.81,1.4542,19130.18,108272.107
646,300357.SZ,20200928,56.66,56.95,54.3,54.7,56.51,-1.81,-3.203,24700.2,136538.262
645,300357.SZ,20200929,54.63,55.25,53.4,54.71,54.7,0.01,0.0183,17521.7,95567.094
644,300357.SZ,20200930,54.71,57.46,54.6,56.22,54.71,1.51,2.76,30629.43,172401.992
643,300357.SZ,20201009,56.6,58,56.09,57.31,56.22,1.09,1.9388,25871.54,147612.441
642,300357.SZ,20201012,57.59,59.08,57.38,58.55,57.31,1.24,2.1637,28070.49,164218.394
641,300357.SZ,20201013,58.26,59.1,57.9,58.2,58.55,-0.35,-0.5978,20655.61,120344.092
640,300357.SZ,20201014,58.24,59.64,57.7,58.21,58.2,0.01,0.0172,29208.02,171328.542
639,300357.SZ,20201015,58.66,58.66,57.14,57.39,58.21,-0.82,-1.4087,20592.79,118563.045
638,300357.SZ,20201016,57.62,58.17,56.13,56.82,57.39,-0.57,-0.9932,15691.34,89486.974
637,300357.SZ,20201019,57.1,57.92,54.8,54.81,56.82,-2.01,-3.5375,26728.11,149418.985
636,300357.SZ,20201020,55.21,57.84,54.1,57.42,54.81,2.61,4.7619,30846.52,174536.79
635,300357.SZ,20201021,57.41,58.34,56.36,57.48,57.42,0.06,0.1045,26554.37,151950.332
634,300357.SZ,20201022,57.49,57.89,56.36,56.59,57.48,-0.89,-1.5484,20452.49,116220.115
633,300357.SZ,20201023,56.01,58.44,56.01,57.26,56.59,0.67,1.184,31370.84,180747.863
632,300357.SZ,20201026,56,60.15,55.51,59.66,57.26,2.4,4.1914,47980.59,282096.613
631,300357.SZ,20201027,59.66,60.68,58.7,59.91,59.66,0.25,0.419,53945.33,323242.665
630,300357.SZ,20201028,60,60.59,58.86,60.18,59.91,0.27,0.4507,30853.63,185043.648
629,300357.SZ,20201029,60.18,63.24,59.52,62.9,60.18,2.72,4.5198,56050.52,347754.491
628,300357.SZ,20201030,62.15,62.74,59.53,60.46,62.9,-2.44,-3.8792,46763.45,284728.56
627,300357.SZ,20201102,60.3,63,60,62.78,60.46,2.32,3.8372,39862.38,247315.201
626,300357.SZ,20201103,62.36,63.09,61.68,62.78,62.78,0,0,27315.78,170349.364
625,300357.SZ,20201104,62.3,63.48,62.11,63.09,62.78,0.31,0.4938,19588.23,123135.914
624,300357.SZ,20201105,62.85,63.35,60.77,62.8,63.09,-0.29,-0.4597,36242.74,224795.152
623,300357.SZ,20201106,62.79,62.79,60,60.88,62.8,-1.92,-3.0573,30590.72,186354.797
622,300357.SZ,20201109,60.77,61.55,60.37,60.66,60.88,-0.22,-0.3614,29626.31,181001.337
621,300357.SZ,20201110,60.93,61.61,59.71,59.91,60.66,-0.75,-1.2364,26622.94,160406.346
620,300357.SZ,20201111,60.6,60.6,59.25,59.27,59.91,-0.64,-1.0683,15671.48,93494.094
619,300357.SZ,20201112,59.01,60.1,58.95,59.3,59.27,0.03,0.0506,17859.7,106086.874
618,300357.SZ,20201113,59.16,59.66,57.5,58.86,59.3,-0.44,-0.742,29286.15,170751.335
617,300357.SZ,20201116,58.62,58.89,57.21,58.25,58.86,-0.61,-1.0364,15974.7,92602.706
616,300357.SZ,20201117,57.65,57.99,56.68,57.16,58.25,-1.09,-1.8712,32572.05,186614.944
615,300357.SZ,20201118,56.86,57.96,55,55.46,57.16,-1.7,-2.9741,40744,227482.64
614,300357.SZ,20201119,54.7,58.55,54.23,57.92,55.46,2.46,4.4356,51300.25,293075.161
613,300357.SZ,20201120,58.05,60.98,57.64,60.8,57.92,2.88,4.9724,43611.32,261227.785
612,300357.SZ,20201123,61.45,61.45,57,58.22,60.8,-2.58,-4.2434,56362.92,329931.873
611,300357.SZ,20201124,58,59,57.55,58.51,58.22,0.29,0.4981,19891.13,116108.411
610,300357.SZ,20201125,58.29,59.73,57.6,59.29,58.51,0.78,1.3331,29017.49,170450.683
609,300357.SZ,20201126,59.4,60.6,58.2,60.55,59.29,1.26,2.1251,29611.3,176603.282
608,300357.SZ,20201127,60.24,60.8,58.85,60.4,60.55,-0.15,-0.2477,20688.09,123809.383
607,300357.SZ,20201130,60.41,60.54,58.17,58.46,60.4,-1.94,-3.2119,24892.4,147229.495
606,300357.SZ,20201201,59.2,63.32,58.75,61.66,58.46,3.2,5.4738,53700.49,333054.408
605,300357.SZ,20201202,62.66,62.67,60.69,61.51,61.66,-0.15,-0.2433,28816.8,177068.074
604,300357.SZ,20201203,61.4,62.66,60.73,62.15,61.51,0.64,1.0405,26891.3,166209.414
603,300357.SZ,20201204,61.93,63.13,61.61,63.1,62.15,0.95,1.5286,24356.04,152683.839
602,300357.SZ,20201207,62.77,67.22,62.7,66.8,63.1,3.7,5.8637,66695.21,436052.453
601,300357.SZ,20201208,66.51,66.88,64.56,66.06,66.8,-0.74,-1.1078,45869.19,300833.056
600,300357.SZ,20201209,66.02,67.17,64.81,66.06,66.06,0,0,45635.03,300582.353
599,300357.SZ,20201210,65.62,67.99,65.07,67.9,66.06,1.84,2.7853,40851.38,272980.674
598,300357.SZ,20201211,68.03,68.91,66,66.12,67.9,-1.78,-2.6215,35419.02,238659.107
597,300357.SZ,20201214,66.2,70.29,65.87,70.2,66.12,4.08,6.1706,43021.69,295005.154
596,300357.SZ,20201215,69.62,71.39,69.2,69.9,70.2,-0.3,-0.4274,27812.3,194983.962
595,300357.SZ,20201216,69.52,70.5,68,68.88,69.9,-1.02,-1.4592,28662.09,197514.626
594,300357.SZ,20201217,69,70.5,68,69.42,68.88,0.54,0.784,29617.91,205730.654
593,300357.SZ,20201218,69.5,69.78,67.74,67.99,69.42,-1.43,-2.0599,27480.68,188153.887
592,300357.SZ,20201221,68.11,70.87,67.68,70.51,67.99,2.52,3.7064,28710,200860.563
591,300357.SZ,20201222,70.44,70.89,69.37,70.26,70.51,-0.25,-0.3546,24467.38,171321.953
590,300357.SZ,20201223,70.07,71.58,69.65,71.32,70.26,1.06,1.5087,30946.33,219587.032
589,300357.SZ,20201224,71.28,75.38,70.51,75.1,71.32,3.78,5.3001,34654.83,254668.748
588,300357.SZ,20201225,74.18,75.88,73.51,75.04,75.1,-0.06,-0.0799,21953.38,163850.917
587,300357.SZ,20201228,75.04,75.29,72.9,73.4,75.04,-1.64,-2.1855,23551.4,173590.297
586,300357.SZ,20201229,73.68,76.01,73.5,73.5,73.4,0.1,0.1362,22124.49,165045.688
585,300357.SZ,20201230,73.49,78,73.49,76,73.5,2.5,3.4014,32495.65,247961.695
584,300357.SZ,20201231,75.97,77.77,74.81,76.7,76,0.7,0.9211,28124.86,214330.847
583,300357.SZ,20210104,76.39,78,74.61,76.27,76.7,-0.43,-0.5606,37999.71,290448.186
582,300357.SZ,20210105,77.25,77.25,75.3,77.04,76.27,0.77,1.0096,29225.03,222326.627
581,300357.SZ,20210106,77.58,78.69,74.23,75,77.04,-2.04,-2.648,44531.88,337969.877
580,300357.SZ,20210107,74.53,76.58,73,73.87,75,-1.13,-1.5067,54583.84,406638.441
579,300357.SZ,20210108,74.1,76.96,73.2,76,73.87,2.13,2.8834,56000.62,424960.237
578,300357.SZ,20210111,75.34,76.5,72,72.66,76,-3.34,-4.3947,50119.95,367697.809
577,300357.SZ,20210112,72.57,73.8,71.01,71.81,72.66,-0.85,-1.1698,40611.92,293378.613
576,300357.SZ,20210113,71.62,72.6,69,70.14,71.81,-1.67,-2.3256,58218.14,411133.159
575,300357.SZ,20210114,70.3,71.15,68.77,68.85,70.14,-1.29,-1.8392,26166.33,182995.994
574,300357.SZ,20210115,68.31,70,68.31,69.56,68.85,0.71,1.0312,25050.37,173427.42
573,300357.SZ,20210118,69.83,72.25,68.01,71.4,69.56,1.84,2.6452,30878.79,219800.694
572,300357.SZ,20210119,70.88,72,70.37,71.01,71.4,-0.39,-0.5462,23762.79,169405.602
571,300357.SZ,20210120,71.35,72.46,70.54,71.99,71.01,0.98,1.3801,25258.4,180745.149
570,300357.SZ,20210121,71.2,72.4,70.91,71.79,71.99,-0.2,-0.2778,22928.86,164396.882
569,300357.SZ,20210122,72.11,74.6,71.88,74.5,71.79,2.71,3.7749,30608.44,225297.095
568,300357.SZ,20210125,76.5,89.4,76.5,89.4,74.5,14.9,20,81629.98,686177.653
567,300357.SZ,20210126,91.23,97.9,88.67,91.61,89.4,2.21,2.472,101243.46,931650.474
566,300357.SZ,20210127,90,91.89,83.88,85.39,91.61,-6.22,-6.7897,80331.13,693787.371
565,300357.SZ,20210128,85.05,89.6,85.05,85.24,85.39,-0.15,-0.1757,58577.82,510978.016
564,300357.SZ,20210129,86.86,96.5,86.1,93,85.24,7.76,9.1037,88631.78,816321.198
563,300357.SZ,20210201,92.01,94.8,89.3,93.4,93,0.4,0.4301,59913.8,554089.409
562,300357.SZ,20210202,92.91,95.5,90.69,92.43,93.4,-0.97,-1.0385,34294.73,316828.021
561,300357.SZ,20210203,93.86,96,91.5,91.8,92.43,-0.63,-0.6816,48261.21,449524.455
560,300357.SZ,20210204,91.01,94.17,88.85,91.55,91.8,-0.25,-0.2723,40055.15,367112.119
559,300357.SZ,20210205,91.21,92.7,88.93,89.26,91.55,-2.29,-2.5014,35332.73,320348.209
